AssessmentRecordID,ReviewID,UserID,RiskID,RoleKey
ASMT_0022962,REV_2024,U00789,RISK_096,402
ASMT_0022963,REV_2025,U00789,RISK_096,37
ASMT_0022964,REV_2023,U01094,RISK_049,166
ASMT_0022964,REV_2023,U01094,RISK_049,203
ASMT_0022965,REV_2025,U01405,RISK_016,119
ASMT_0022966,REV_2026,U01405,RISK_016,90
ASMT_0022967,REV_2022,U01260,RISK_024,453
ASMT_0022967,REV_2022,U01260,RISK_024,408
ASMT_0022968,REV_2025,U01260,RISK_024,380
ASMT_0022969,REV_2022,U00667,RISK_102,146
ASMT_0022969,REV_2022,U00667,RISK_102,96
ASMT_0022970,REV_2023,U00667,RISK_102,392
ASMT_0022970,REV_2023,U00667,RISK_102,19
ASMT_0022971,REV_2024,U00667,RISK_102,446
ASMT_0022971,REV_2024,U00667,RISK_102,353
ASMT_0022972,REV_2023,U00438,RISK_067,562
ASMT_0022972,REV_2023,U00438,RISK_067,386
ASMT_0022973,REV_2024,U00438,RISK_067,617
ASMT_0022974,REV_2023,U01226,RISK_056,606
ASMT_0022975,REV_2024,U01226,RISK_056,455
ASMT_0022975,REV_2024,U01226,RISK_056,472
ASMT_0022976,REV_2026,U00222,RISK_089,195
ASMT_0022977,REV_2023,U00046,RISK_025,432
ASMT_0022977,REV_2023,U00046,RISK_025,216
ASMT_0022978,REV_2022,U01246,RISK_089,155
ASMT_0022978,REV_2022,U01246,RISK_089,475
ASMT_0022979,REV_2022,U00279,RISK_062,540
ASMT_0022979,REV_2022,U00279,RISK_062,493
ASMT_0022980,REV_2022,U00977,RISK_048,475
ASMT_0022980,REV_2022,U00977,RISK_048,371
ASMT_0022980,REV_2022,U00977,RISK_048,454
ASMT_0022981,REV_2024,U00977,RISK_048,484
ASMT_0022981,REV_2024,U00977,RISK_048,181
ASMT_0022982,REV_2023,U00305,RISK_022,279
ASMT_0022982,REV_2023,U00305,RISK_022,373
ASMT_0022983,REV_2022,U01637,RISK_048,406
ASMT_0022984,REV_2023,U01637,RISK_048,60
ASMT_0022984,REV_2023,U01637,RISK_048,299
ASMT_0022985,REV_2025,U01637,RISK_048,33
ASMT_0022986,REV_2023,U01367,RISK_023,62
ASMT_0022986,REV_2023,U01367,RISK_023,372
ASMT_0022987,REV_2022,U01727,RISK_104,43
ASMT_0022988,REV_2025,U01727,RISK_104,99
ASMT_0022989,REV_2022,U00433,RISK_050,23
ASMT_0022989,REV_2022,U00433,RISK_050,643
ASMT_0022990,REV_2024,U00433,RISK_050,37
ASMT_0022991,REV_2025,U00433,RISK_050,298
ASMT_0022991,REV_2025,U00433,RISK_050,470
ASMT_0022992,REV_2026,U00433,RISK_050,576
ASMT_0022992,REV_2026,U00433,RISK_050,69
ASMT_0022993,REV_2024,U00029,RISK_043,550
ASMT_0022993,REV_2024,U00029,RISK_043,332
ASMT_0022993,REV_2024,U00029,RISK_043,234
ASMT_0022994,REV_2022,U01715,RISK_024,305
ASMT_0022994,REV_2022,U01715,RISK_024,143
ASMT_0022995,REV_2024,U01715,RISK_024,388
ASMT_0022995,REV_2024,U01715,RISK_024,135
ASMT_0022996,REV_2025,U01715,RISK_024,464
ASMT_0022996,REV_2025,U01715,RISK_024,23
ASMT_0022997,REV_2022,U00810,RISK_062,404
ASMT_0022997,REV_2022,U00810,RISK_062,526
ASMT_0022998,REV_2026,U00810,RISK_062,619
ASMT_0022999,REV_2024,U00343,RISK_109,253
ASMT_0022999,REV_2024,U00343,RISK_109,165
ASMT_0023000,REV_2026,U00343,RISK_109,239
ASMT_0023001,REV_2025,U00419,RISK_115,120
ASMT_0023001,REV_2025,U00419,RISK_115,285
ASMT_0023002,REV_2023,U00522,RISK_119,545
ASMT_0023003,REV_2022,U00119,RISK_016,286
ASMT_0023003,REV_2022,U00119,RISK_016,23
ASMT_0023004,REV_2023,U00119,RISK_016,269
ASMT_0023004,REV_2023,U00119,RISK_016,577
ASMT_0023005,REV_2024,U00119,RISK_016,97
ASMT_0023005,REV_2024,U00119,RISK_016,247
ASMT_0023006,REV_2023,U00782,RISK_014,127
ASMT_0023006,REV_2023,U00782,RISK_014,96
ASMT_0023007,REV_2024,U00320,RISK_021,205
ASMT_0023007,REV_2024,U00320,RISK_021,139
ASMT_0023008,REV_2024,U00385,RISK_102,198
ASMT_0023008,REV_2024,U00385,RISK_102,222
ASMT_0023009,REV_2026,U00385,RISK_102,123
ASMT_0023009,REV_2026,U00385,RISK_102,481
ASMT_0023010,REV_2024,U00818,RISK_075,16
ASMT_0023010,REV_2024,U00818,RISK_075,157
ASMT_0023010,REV_2024,U00818,RISK_075,565
ASMT_0023011,REV_2022,U00226,RISK_086,591
ASMT_0023011,REV_2022,U00226,RISK_086,443
ASMT_0023012,REV_2023,U00796,RISK_035,562
ASMT_0023012,REV_2023,U00796,RISK_035,408
ASMT_0023012,REV_2023,U00796,RISK_035,470
ASMT_0023013,REV_2024,U00663,RISK_027,145
ASMT_0023013,REV_2024,U00663,RISK_027,166
ASMT_0023014,REV_2025,U00663,RISK_027,437
ASMT_0023014,REV_2025,U00663,RISK_027,373
ASMT_0023015,REV_2022,U00918,RISK_116,649
ASMT_0023016,REV_2023,U00918,RISK_116,441
ASMT_0023016,REV_2023,U00918,RISK_116,588
ASMT_0023017,REV_2023,U00671,RISK_033,225
ASMT_0023017,REV_2023,U00671,RISK_033,507
ASMT_0023017,REV_2023,U00671,RISK_033,34
ASMT_0023018,REV_2022,U00011,RISK_105,502
ASMT_0023018,REV_2022,U00011,RISK_105,508
ASMT_0023019,REV_2024,U01006,RISK_022,211
ASMT_0023019,REV_2024,U01006,RISK_022,298
ASMT_0023020,REV_2022,U00136,RISK_055,248
ASMT_0023020,REV_2022,U00136,RISK_055,126
ASMT_0023021,REV_2022,U01220,RISK_066,424
ASMT_0023022,REV_2024,U01220,RISK_066,208
ASMT_0023023,REV_2022,U00877,RISK_004,470
ASMT_0023023,REV_2022,U00877,RISK_004,314
ASMT_0023024,REV_2025,U00877,RISK_004,544
ASMT_0023024,REV_2025,U00877,RISK_004,63
ASMT_0023025,REV_2024,U01402,RISK_083,481
ASMT_0023025,REV_2024,U01402,RISK_083,296
ASMT_0023026,REV_2022,U01135,RISK_115,158
ASMT_0023026,REV_2022,U01135,RISK_115,216
ASMT_0023027,REV_2025,U01135,RISK_115,614
ASMT_0023027,REV_2025,U01135,RISK_115,451
ASMT_0023028,REV_2026,U01135,RISK_115,409
ASMT_0023029,REV_2023,U00505,RISK_056,270
ASMT_0023029,REV_2023,U00505,RISK_056,504
ASMT_0023029,REV_2023,U00505,RISK_056,319
ASMT_0023030,REV_2024,U00505,RISK_056,320
ASMT_0023030,REV_2024,U00505,RISK_056,341
ASMT_0023031,REV_2025,U00505,RISK_056,189
ASMT_0023031,REV_2025,U00505,RISK_056,419
ASMT_0023032,REV_2022,U01410,RISK_064,430
ASMT_0023033,REV_2024,U01410,RISK_064,556
ASMT_0023033,REV_2024,U01410,RISK_064,196
ASMT_0023034,REV_2022,U00392,RISK_061,404
ASMT_0023034,REV_2022,U00392,RISK_061,461
ASMT_0023035,REV_2024,U00392,RISK_061,32
ASMT_0023035,REV_2024,U00392,RISK_061,141
ASMT_0023036,REV_2025,U00392,RISK_061,558
ASMT_0023037,REV_2024,U01188,RISK_045,619
ASMT_0023038,REV_2025,U01188,RISK_045,306
ASMT_0023038,REV_2025,U01188,RISK_045,649
ASMT_0023039,REV_2026,U01188,RISK_045,384
ASMT_0023039,REV_2026,U01188,RISK_045,316
ASMT_0023040,REV_2022,U00705,RISK_002,578
ASMT_0023040,REV_2022,U00705,RISK_002,9
ASMT_0023040,REV_2022,U00705,RISK_002,440
ASMT_0023041,REV_2023,U00705,RISK_002,588
ASMT_0023041,REV_2023,U00705,RISK_002,626
ASMT_0023042,REV_2025,U00010,RISK_022,360
ASMT_0023042,REV_2025,U00010,RISK_022,314
ASMT_0023043,REV_2026,U01024,RISK_114,421
ASMT_0023043,REV_2026,U01024,RISK_114,149
ASMT_0023043,REV_2026,U01024,RISK_114,576
ASMT_0023044,REV_2022,U00894,RISK_046,155
ASMT_0023045,REV_2024,U01083,RISK_035,228
ASMT_0023046,REV_2026,U00387,RISK_063,611
ASMT_0023046,REV_2026,U00387,RISK_063,240
ASMT_0023047,REV_2023,U01042,RISK_003,584
ASMT_0023047,REV_2023,U01042,RISK_003,421
ASMT_0023048,REV_2022,U00611,RISK_095,523
ASMT_0023048,REV_2022,U00611,RISK_095,572
ASMT_0023049,REV_2024,U00611,RISK_095,551
ASMT_0023050,REV_2026,U00611,RISK_095,267
ASMT_0023050,REV_2026,U00611,RISK_095,531
ASMT_0023051,REV_2022,U01132,RISK_040,211
ASMT_0023051,REV_2022,U01132,RISK_040,139
ASMT_0023052,REV_2024,U01132,RISK_040,484
ASMT_0023052,REV_2024,U01132,RISK_040,547
ASMT_0023053,REV_2023,U00866,RISK_049,241
ASMT_0023054,REV_2025,U00331,RISK_047,298
ASMT_0023055,REV_2026,U00331,RISK_047,235
ASMT_0023055,REV_2026,U00331,RISK_047,558
ASMT_0023056,REV_2024,U00628,RISK_046,51
ASMT_0023056,REV_2024,U00628,RISK_046,502
ASMT_0023057,REV_2025,U00628,RISK_046,544
ASMT_0023057,REV_2025,U00628,RISK_046,73
ASMT_0023058,REV_2023,U00527,RISK_048,224
ASMT_0023058,REV_2023,U00527,RISK_048,25
ASMT_0023058,REV_2023,U00527,RISK_048,121
ASMT_0023059,REV_2024,U00527,RISK_048,584
ASMT_0023059,REV_2024,U00527,RISK_048,250
ASMT_0023060,REV_2024,U00980,RISK_005,320
ASMT_0023060,REV_2024,U00980,RISK_005,412
ASMT_0023061,REV_2022,U00302,RISK_103,520
ASMT_0023062,REV_2022,U01324,RISK_008,206
ASMT_0023063,REV_2024,U01324,RISK_008,626
ASMT_0023064,REV_2025,U01324,RISK_008,624
ASMT_0023065,REV_2026,U01324,RISK_008,226
ASMT_0023065,REV_2026,U01324,RISK_008,198
ASMT_0023066,REV_2023,U00551,RISK_045,341
ASMT_0023066,REV_2023,U00551,RISK_045,156
ASMT_0023067,REV_2024,U00551,RISK_045,29
ASMT_0023067,REV_2024,U00551,RISK_045,188
ASMT_0023067,REV_2024,U00551,RISK_045,412
ASMT_0023068,REV_2024,U00034,RISK_027,389
ASMT_0023068,REV_2024,U00034,RISK_027,476
ASMT_0023069,REV_2026,U00034,RISK_027,166
ASMT_0023069,REV_2026,U00034,RISK_027,42
ASMT_0023070,REV_2023,U01507,RISK_116,132
ASMT_0023070,REV_2023,U01507,RISK_116,131
ASMT_0023071,REV_2024,U01507,RISK_116,122
ASMT_0023072,REV_2025,U01507,RISK_116,229
ASMT_0023072,REV_2025,U01507,RISK_116,449
ASMT_0023073,REV_2026,U01507,RISK_116,298
ASMT_0023073,REV_2026,U01507,RISK_116,69
ASMT_0023073,REV_2026,U01507,RISK_116,403
ASMT_0023074,REV_2023,U00222,RISK_049,521
ASMT_0023074,REV_2023,U00222,RISK_049,235
ASMT_0023074,REV_2023,U00222,RISK_049,114
ASMT_0023075,REV_2022,U00484,RISK_002,549
ASMT_0023075,REV_2022,U00484,RISK_002,251
ASMT_0023076,REV_2024,U01465,RISK_088,502
ASMT_0023076,REV_2024,U01465,RISK_088,439
ASMT_0023077,REV_2024,U01626,RISK_055,429
ASMT_0023077,REV_2024,U01626,RISK_055,510
ASMT_0023078,REV_2025,U00580,RISK_113,73
ASMT_0023078,REV_2025,U00580,RISK_113,482
ASMT_0023079,REV_2026,U00580,RISK_113,395
ASMT_0023080,REV_2024,U01606,RISK_043,467
ASMT_0023080,REV_2024,U01606,RISK_043,53
ASMT_0023081,REV_2022,U00611,RISK_036,434
ASMT_0023081,REV_2022,U00611,RISK_036,262
ASMT_0023082,REV_2024,U00611,RISK_036,286
ASMT_0023082,REV_2024,U00611,RISK_036,638
ASMT_0023083,REV_2022,U01457,RISK_069,433
ASMT_0023083,REV_2022,U01457,RISK_069,320
ASMT_0023084,REV_2026,U00777,RISK_005,346
ASMT_0023084,REV_2026,U00777,RISK_005,340
ASMT_0023085,REV_2023,U00628,RISK_083,248
ASMT_0023085,REV_2023,U00628,RISK_083,429
ASMT_0023085,REV_2023,U00628,RISK_083,43
ASMT_0023086,REV_2024,U01466,RISK_016,373
ASMT_0023086,REV_2024,U01466,RISK_016,254
ASMT_0023087,REV_2022,U01629,RISK_084,522
ASMT_0023087,REV_2022,U01629,RISK_084,238
ASMT_0023088,REV_2026,U01629,RISK_084,542
ASMT_0023089,REV_2024,U00269,RISK_011,426
ASMT_0023089,REV_2024,U00269,RISK_011,550
ASMT_0023090,REV_2022,U01645,RISK_101,348
ASMT_0023090,REV_2022,U01645,RISK_101,538
ASMT_0023090,REV_2022,U01645,RISK_101,420
ASMT_0023091,REV_2024,U01645,RISK_101,361
ASMT_0023092,REV_2025,U01645,RISK_101,409
ASMT_0023093,REV_2026,U01645,RISK_101,155
ASMT_0023093,REV_2026,U01645,RISK_101,425
ASMT_0023094,REV_2022,U01338,RISK_081,338
ASMT_0023094,REV_2022,U01338,RISK_081,528
ASMT_0023095,REV_2022,U01246,RISK_088,74
ASMT_0023095,REV_2022,U01246,RISK_088,499
ASMT_0023096,REV_2022,U00453,RISK_105,350
ASMT_0023096,REV_2022,U00453,RISK_105,346
ASMT_0023097,REV_2022,U00246,RISK_101,416
ASMT_0023097,REV_2022,U00246,RISK_101,525
ASMT_0023098,REV_2024,U00246,RISK_101,11
ASMT_0023099,REV_2025,U00246,RISK_101,262
ASMT_0023099,REV_2025,U00246,RISK_101,487
ASMT_0023100,REV_2026,U00246,RISK_101,296
ASMT_0023100,REV_2026,U00246,RISK_101,127
ASMT_0023100,REV_2026,U00246,RISK_101,553
ASMT_0023101,REV_2025,U00180,RISK_027,57
ASMT_0023101,REV_2025,U00180,RISK_027,304
ASMT_0023102,REV_2022,U01351,RISK_096,30
ASMT_0023102,REV_2022,U01351,RISK_096,416
ASMT_0023103,REV_2024,U01351,RISK_096,272
ASMT_0023103,REV_2024,U01351,RISK_096,436
ASMT_0023103,REV_2024,U01351,RISK_096,137
ASMT_0023104,REV_2025,U01351,RISK_096,117
ASMT_0023104,REV_2025,U01351,RISK_096,216
ASMT_0023105,REV_2023,U00115,RISK_016,141
ASMT_0023106,REV_2025,U00115,RISK_016,207
ASMT_0023106,REV_2025,U00115,RISK_016,197
ASMT_0023107,REV_2022,U00027,RISK_085,58
ASMT_0023107,REV_2022,U00027,RISK_085,34
ASMT_0023108,REV_2023,U00027,RISK_085,577
ASMT_0023109,REV_2023,U01299,RISK_022,443
ASMT_0023109,REV_2023,U01299,RISK_022,322
ASMT_0023110,REV_2022,U00040,RISK_040,109
ASMT_0023110,REV_2022,U00040,RISK_040,288
ASMT_0023111,REV_2023,U00040,RISK_040,480
ASMT_0023111,REV_2023,U00040,RISK_040,553
ASMT_0023112,REV_2024,U00040,RISK_040,408
ASMT_0023112,REV_2024,U00040,RISK_040,430
ASMT_0023113,REV_2025,U00040,RISK_040,564
ASMT_0023113,REV_2025,U00040,RISK_040,580
ASMT_0023113,REV_2025,U00040,RISK_040,411
ASMT_0023114,REV_2026,U00040,RISK_040,565
ASMT_0023115,REV_2022,U01174,RISK_053,272
ASMT_0023115,REV_2022,U01174,RISK_053,267
ASMT_0023116,REV_2022,U00070,RISK_076,385
ASMT_0023116,REV_2022,U00070,RISK_076,118
ASMT_0023117,REV_2023,U01415,RISK_047,77
ASMT_0023117,REV_2023,U01415,RISK_047,223
ASMT_0023118,REV_2022,U01342,RISK_048,440
ASMT_0023118,REV_2022,U01342,RISK_048,67
ASMT_0023118,REV_2022,U01342,RISK_048,366
ASMT_0023119,REV_2026,U01342,RISK_048,537
ASMT_0023119,REV_2026,U01342,RISK_048,212
ASMT_0023120,REV_2022,U00117,RISK_027,267
ASMT_0023120,REV_2022,U00117,RISK_027,341
ASMT_0023121,REV_2024,U00117,RISK_027,605
ASMT_0023122,REV_2026,U00847,RISK_014,22
ASMT_0023122,REV_2026,U00847,RISK_014,606
ASMT_0023123,REV_2023,U01546,RISK_115,202
ASMT_0023124,REV_2023,U00101,RISK_081,293
ASMT_0023125,REV_2024,U00101,RISK_081,499
ASMT_0023125,REV_2024,U00101,RISK_081,372
ASMT_0023126,REV_2024,U00543,RISK_025,582
ASMT_0023126,REV_2024,U00543,RISK_025,647
ASMT_0023127,REV_2023,U00952,RISK_118,566
ASMT_0023127,REV_2023,U00952,RISK_118,518
ASMT_0023128,REV_2023,U01282,RISK_070,389
ASMT_0023128,REV_2023,U01282,RISK_070,596
ASMT_0023129,REV_2024,U01282,RISK_070,616
ASMT_0023129,REV_2024,U01282,RISK_070,385
ASMT_0023130,REV_2025,U01282,RISK_070,214
ASMT_0023130,REV_2025,U01282,RISK_070,367
ASMT_0023131,REV_2024,U01450,RISK_110,397
ASMT_0023132,REV_2025,U01450,RISK_110,389
ASMT_0023132,REV_2025,U01450,RISK_110,487
ASMT_0023133,REV_2022,U00007,RISK_022,578
ASMT_0023133,REV_2022,U00007,RISK_022,568
ASMT_0023133,REV_2022,U00007,RISK_022,610
ASMT_0023134,REV_2025,U01483,RISK_086,398
ASMT_0023135,REV_2022,U00563,RISK_071,98
ASMT_0023135,REV_2022,U00563,RISK_071,325
ASMT_0023136,REV_2023,U00563,RISK_071,109
ASMT_0023136,REV_2023,U00563,RISK_071,557
ASMT_0023137,REV_2024,U00563,RISK_071,629
ASMT_0023137,REV_2024,U00563,RISK_071,294
ASMT_0023138,REV_2025,U00563,RISK_071,342
ASMT_0023138,REV_2025,U00563,RISK_071,496
ASMT_0023139,REV_2026,U00563,RISK_071,2
ASMT_0023139,REV_2026,U00563,RISK_071,113
ASMT_0023140,REV_2023,U00411,RISK_115,288
ASMT_0023140,REV_2023,U00411,RISK_115,434
ASMT_0023141,REV_2024,U00986,RISK_017,132
ASMT_0023141,REV_2024,U00986,RISK_017,571
ASMT_0023142,REV_2022,U00515,RISK_044,269
ASMT_0023142,REV_2022,U00515,RISK_044,247
ASMT_0023143,REV_2025,U00515,RISK_044,20
ASMT_0023143,REV_2025,U00515,RISK_044,313
ASMT_0023144,REV_2026,U00515,RISK_044,553
ASMT_0023144,REV_2026,U00515,RISK_044,9
ASMT_0023145,REV_2022,U01047,RISK_060,365
ASMT_0023145,REV_2022,U01047,RISK_060,480
ASMT_0023146,REV_2024,U01047,RISK_060,236
ASMT_0023146,REV_2024,U01047,RISK_060,146
ASMT_0023147,REV_2025,U01047,RISK_060,334
ASMT_0023147,REV_2025,U01047,RISK_060,297
ASMT_0023148,REV_2026,U01047,RISK_060,310
ASMT_0023149,REV_2022,U00804,RISK_011,392
ASMT_0023150,REV_2024,U00804,RISK_011,87
ASMT_0023151,REV_2025,U00804,RISK_011,190
ASMT_0023152,REV_2026,U00804,RISK_011,277
ASMT_0023152,REV_2026,U00804,RISK_011,302
ASMT_0023153,REV_2023,U01100,RISK_114,561
ASMT_0023153,REV_2023,U01100,RISK_114,510
ASMT_0023154,REV_2024,U01100,RISK_114,63
ASMT_0023154,REV_2024,U01100,RISK_114,319
ASMT_0023155,REV_2024,U00832,RISK_057,116
ASMT_0023155,REV_2024,U00832,RISK_057,167
ASMT_0023156,REV_2022,U01766,RISK_009,167
ASMT_0023156,REV_2022,U01766,RISK_009,237
ASMT_0023157,REV_2023,U01693,RISK_008,259
ASMT_0023158,REV_2025,U01693,RISK_008,575
ASMT_0023159,REV_2023,U00470,RISK_088,362
ASMT_0023159,REV_2023,U00470,RISK_088,68
ASMT_0023159,REV_2023,U00470,RISK_088,160
ASMT_0023160,REV_2022,U00894,RISK_014,612
ASMT_0023160,REV_2022,U00894,RISK_014,81
ASMT_0023161,REV_2022,U01037,RISK_040,567
ASMT_0023161,REV_2022,U01037,RISK_040,126
ASMT_0023162,REV_2023,U01037,RISK_040,87
ASMT_0023162,REV_2023,U01037,RISK_040,371
ASMT_0023163,REV_2024,U01037,RISK_040,217
ASMT_0023163,REV_2024,U01037,RISK_040,570
ASMT_0023164,REV_2026,U01037,RISK_040,274
ASMT_0023164,REV_2026,U01037,RISK_040,410
ASMT_0023164,REV_2026,U01037,RISK_040,553
ASMT_0023165,REV_2022,U00480,RISK_006,38
ASMT_0023165,REV_2022,U00480,RISK_006,313
ASMT_0023166,REV_2024,U00480,RISK_006,306
ASMT_0023166,REV_2024,U00480,RISK_006,380
ASMT_0023167,REV_2025,U00480,RISK_006,543
ASMT_0023167,REV_2025,U00480,RISK_006,4
ASMT_0023168,REV_2026,U00480,RISK_006,346
ASMT_0023168,REV_2026,U00480,RISK_006,330
ASMT_0023169,REV_2026,U00556,RISK_083,153
ASMT_0023169,REV_2026,U00556,RISK_083,78
ASMT_0023170,REV_2024,U01093,RISK_061,374
ASMT_0023170,REV_2024,U01093,RISK_061,563
ASMT_0023171,REV_2023,U00083,RISK_063,61
ASMT_0023172,REV_2026,U00083,RISK_063,608
ASMT_0023173,REV_2022,U01770,RISK_004,620
ASMT_0023173,REV_2022,U01770,RISK_004,71
ASMT_0023174,REV_2023,U01258,RISK_053,500
ASMT_0023174,REV_2023,U01258,RISK_053,632
ASMT_0023175,REV_2023,U00463,RISK_079,310
ASMT_0023175,REV_2023,U00463,RISK_079,258
ASMT_0023176,REV_2022,U01186,RISK_065,590
ASMT_0023177,REV_2024,U01186,RISK_065,221
ASMT_0023177,REV_2024,U01186,RISK_065,134
ASMT_0023178,REV_2022,U01257,RISK_071,52
ASMT_0023178,REV_2022,U01257,RISK_071,424
ASMT_0023179,REV_2023,U01257,RISK_071,575
ASMT_0023179,REV_2023,U01257,RISK_071,40
ASMT_0023180,REV_2025,U01257,RISK_071,304
ASMT_0023181,REV_2022,U00421,RISK_044,356
ASMT_0023182,REV_2022,U00263,RISK_097,292
ASMT_0023182,REV_2022,U00263,RISK_097,639
ASMT_0023183,REV_2024,U00909,RISK_020,508
ASMT_0023184,REV_2025,U00909,RISK_020,232
ASMT_0023185,REV_2026,U00909,RISK_020,227
ASMT_0023185,REV_2026,U00909,RISK_020,426
ASMT_0023186,REV_2022,U01411,RISK_111,24
ASMT_0023187,REV_2023,U01411,RISK_111,199
ASMT_0023188,REV_2024,U01411,RISK_111,626
ASMT_0023188,REV_2024,U01411,RISK_111,593
ASMT_0023189,REV_2025,U01411,RISK_111,165
ASMT_0023189,REV_2025,U01411,RISK_111,502
ASMT_0023190,REV_2022,U01372,RISK_027,554
ASMT_0023190,REV_2022,U01372,RISK_027,51
ASMT_0023191,REV_2024,U01372,RISK_027,641
ASMT_0023192,REV_2024,U01735,RISK_036,432
ASMT_0023192,REV_2024,U01735,RISK_036,234
ASMT_0023193,REV_2025,U01735,RISK_036,593
ASMT_0023193,REV_2025,U01735,RISK_036,572
ASMT_0023193,REV_2025,U01735,RISK_036,606
ASMT_0023194,REV_2022,U01526,RISK_104,239
ASMT_0023194,REV_2022,U01526,RISK_104,600
ASMT_0023195,REV_2024,U01526,RISK_104,286
ASMT_0023195,REV_2024,U01526,RISK_104,361
ASMT_0023196,REV_2025,U01526,RISK_104,617
ASMT_0023196,REV_2025,U01526,RISK_104,301
ASMT_0023197,REV_2026,U01526,RISK_104,573
ASMT_0023197,REV_2026,U01526,RISK_104,459
ASMT_0023198,REV_2025,U01078,RISK_114,610
ASMT_0023198,REV_2025,U01078,RISK_114,641
ASMT_0023199,REV_2026,U01078,RISK_114,456
ASMT_0023199,REV_2026,U01078,RISK_114,578
ASMT_0023199,REV_2026,U01078,RISK_114,175
ASMT_0023200,REV_2024,U01535,RISK_042,453
ASMT_0023200,REV_2024,U01535,RISK_042,25
ASMT_0023201,REV_2022,U01597,RISK_014,68
ASMT_0023202,REV_2025,U01597,RISK_014,607
ASMT_0023202,REV_2025,U01597,RISK_014,32
ASMT_0023203,REV_2024,U00184,RISK_024,363
ASMT_0023203,REV_2024,U00184,RISK_024,168
ASMT_0023204,REV_2025,U00184,RISK_024,218
ASMT_0023204,REV_2025,U00184,RISK_024,51
ASMT_0023204,REV_2025,U00184,RISK_024,644
ASMT_0023205,REV_2023,U00175,RISK_092,575
ASMT_0023206,REV_2022,U01540,RISK_103,477
ASMT_0023206,REV_2022,U01540,RISK_103,613
ASMT_0023207,REV_2022,U01435,RISK_081,644
ASMT_0023207,REV_2022,U01435,RISK_081,105
ASMT_0023208,REV_2023,U01435,RISK_081,55
ASMT_0023208,REV_2023,U01435,RISK_081,349
ASMT_0023209,REV_2024,U01435,RISK_081,369
ASMT_0023209,REV_2024,U01435,RISK_081,44
ASMT_0023210,REV_2025,U01435,RISK_081,149
ASMT_0023210,REV_2025,U01435,RISK_081,599
ASMT_0023211,REV_2026,U01435,RISK_081,426
ASMT_0023211,REV_2026,U01435,RISK_081,361
ASMT_0023212,REV_2025,U00162,RISK_026,455
ASMT_0023213,REV_2022,U01590,RISK_013,557
ASMT_0023213,REV_2022,U01590,RISK_013,140
ASMT_0023214,REV_2025,U01590,RISK_013,521
ASMT_0023214,REV_2025,U01590,RISK_013,195
ASMT_0023215,REV_2026,U01590,RISK_013,241
ASMT_0023215,REV_2026,U01590,RISK_013,625
ASMT_0023216,REV_2023,U01097,RISK_027,550
ASMT_0023217,REV_2026,U01097,RISK_027,590
ASMT_0023217,REV_2026,U01097,RISK_027,242
ASMT_0023218,REV_2024,U00062,RISK_116,117
ASMT_0023218,REV_2024,U00062,RISK_116,595
ASMT_0023219,REV_2025,U00062,RISK_116,360
ASMT_0023219,REV_2025,U00062,RISK_116,330
ASMT_0023220,REV_2022,U00222,RISK_088,566
ASMT_0023220,REV_2022,U00222,RISK_088,177
ASMT_0023221,REV_2024,U00222,RISK_088,314
ASMT_0023222,REV_2025,U01190,RISK_114,314
ASMT_0023222,REV_2025,U01190,RISK_114,182
ASMT_0023223,REV_2023,U00765,RISK_082,81
ASMT_0023223,REV_2023,U00765,RISK_082,636
ASMT_0023224,REV_2024,U00375,RISK_096,486
ASMT_0023225,REV_2024,U01625,RISK_038,517
ASMT_0023226,REV_2022,U00630,RISK_020,325
ASMT_0023226,REV_2022,U00630,RISK_020,151
ASMT_0023227,REV_2023,U00630,RISK_020,57
ASMT_0023228,REV_2024,U00630,RISK_020,189
ASMT_0023229,REV_2025,U00630,RISK_020,530
ASMT_0023229,REV_2025,U00630,RISK_020,267
ASMT_0023230,REV_2026,U00630,RISK_020,326
ASMT_0023230,REV_2026,U00630,RISK_020,623
ASMT_0023231,REV_2022,U01365,RISK_001,277
ASMT_0023231,REV_2022,U01365,RISK_001,523
ASMT_0023232,REV_2023,U01365,RISK_001,647
ASMT_0023232,REV_2023,U01365,RISK_001,275
ASMT_0023233,REV_2024,U01365,RISK_001,112
ASMT_0023233,REV_2024,U01365,RISK_001,103
ASMT_0023234,REV_2025,U01365,RISK_001,385
ASMT_0023234,REV_2025,U01365,RISK_001,283
ASMT_0023234,REV_2025,U01365,RISK_001,266
ASMT_0023235,REV_2022,U00240,RISK_116,569
ASMT_0023235,REV_2022,U00240,RISK_116,276
ASMT_0023235,REV_2022,U00240,RISK_116,553
ASMT_0023236,REV_2023,U00240,RISK_116,306
ASMT_0023237,REV_2024,U00240,RISK_116,20
ASMT_0023237,REV_2024,U00240,RISK_116,421
ASMT_0023238,REV_2025,U00240,RISK_116,251
ASMT_0023238,REV_2025,U00240,RISK_116,410
ASMT_0023239,REV_2022,U01381,RISK_098,210
ASMT_0023239,REV_2022,U01381,RISK_098,65
ASMT_0023240,REV_2024,U01099,RISK_022,88
ASMT_0023241,REV_2022,U00450,RISK_038,497
ASMT_0023242,REV_2026,U01024,RISK_107,454
ASMT_0023243,REV_2022,U01430,RISK_036,328
ASMT_0023243,REV_2022,U01430,RISK_036,255
ASMT_0023244,REV_2025,U01430,RISK_036,224
ASMT_0023245,REV_2023,U01521,RISK_086,97
